dataset,scope,category,activity_type,country_code,year,factor,unit,method,regulation,source,sector_code,sector_name
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by petroleum and other oil derivatives,CY,2020,9.060205,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_petroleum,Electricity by petroleum and other oil derivatives
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by biomass and waste,CY,2020,0.00602378,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_biomass,Electricity by biomass and waste
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by solar photovoltaic,CY,2020,0.1715884,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_solar,Electricity by solar photovoltaic
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by solar thermal,CY,2020,0.63913195,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_solar,Electricity by solar thermal
EXIOBASE_2020,SCOPE_3,spend_based,"Electricity by tide, wave, ocean",CY,2020,0.55366712,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_tide,"Electricity by tide, wave, ocean"
EXIOBASE_2020,SCOPE_3,spend_based,Electricity by Geothermal,CY,2020,2.54947195,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_by_geothermal,Electricity by Geothermal
EXIOBASE_2020,SCOPE_3,spend_based,Electricity nec,CY,2020,0.77496364,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,electricity_nec,Electricity nec
EXIOBASE_2020,SCOPE_3,spend_based,Transmission services of electricity,CY,2020,0.97910727,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,transmission_services_of,Transmission services of electricity
EXIOBASE_2020,SCOPE_3,spend_based,Distribution and trade services of electricity,CY,2020,1.14508826,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,distribution_and_trade,Distribution and trade services of electricity
EXIOBASE_2020,SCOPE_3,spend_based,Coke oven gas,CY,2020,0.68230349,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,coke_oven_gas,Coke oven gas
EXIOBASE_2020,SCOPE_3,spend_based,Blast Furnace Gas,CY,2020,0.66914619,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,blast_furnace_gas,Blast Furnace Gas
EXIOBASE_2020,SCOPE_3,spend_based,Oxygen Steel Furnace Gas,CY,2020,0.73310069,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,oxygen_steel_furnace,Oxygen Steel Furnace Gas
EXIOBASE_2020,SCOPE_3,spend_based,Gas Works Gas,CY,2020,2.31271582,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,gas_works_gas,Gas Works Gas
EXIOBASE_2020,SCOPE_3,spend_based,Biogas,CY,2020,0.55102038,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,biogas,Biogas
EXIOBASE_2020,SCOPE_3,spend_based,Distribution services of gaseous fuels through mains,CY,2020,0.52085527,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,distribution_services_of,Distribution services of gaseous fuels through mains
EXIOBASE_2020,SCOPE_3,spend_based,Steam and hot water supply services,CY,2020,0.63158542,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,steam_and_hot,Steam and hot water supply services
EXIOBASE_2020,SCOPE_3,spend_based,"Collected and purified water, distribution services of water (41)",CY,2020,0.72049346,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,collected_and_purified,"Collected and purified water, distribution services of water (41)"
EXIOBASE_2020,SCOPE_3,spend_based,Construction work (45),CY,2020,0.68845884,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,construction_work_45,Construction work (45)
EXIOBASE_2020,SCOPE_3,spend_based,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",CY,2020,0.38080579,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sale_maintenance_repair,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries"
EXIOBASE_2020,SCOPE_3,spend_based,Retail trade services of motor fuel,CY,2020,0.71140868,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,retail_trade_services,Retail trade services of motor fuel
EXIOBASE_2020,SCOPE_3,spend_based,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",CY,2020,0.54432295,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wholesale_trade_and,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)"
EXIOBASE_2020,SCOPE_3,spend_based,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",CY,2020,0.35885395,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,retail_trade_services,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)"
EXIOBASE_2020,SCOPE_3,spend_based,Hotel and restaurant services (55),CY,2020,0.34016074,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,hotel_and_restaurant,Hotel and restaurant services (55)
EXIOBASE_2020,SCOPE_3,spend_based,Railway transportation services,CY,2020,0.56869998,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,railway_transportation_service,Railway transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Other land transportation services,CY,2020,0.78913734,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_land_transportation,Other land transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Transportation services via pipelines,CY,2020,0.73936282,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,transportation_services_via,Transportation services via pipelines
EXIOBASE_2020,SCOPE_3,spend_based,Sea and coastal water transportation services,CY,2020,3.59070359,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sea_and_coastal,Sea and coastal water transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Inland water transportation services,CY,2020,0.22379296,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,inland_water_transportation,Inland water transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Air transport services (62),CY,2020,0.53642987,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,air_transport_services,Air transport services (62)
EXIOBASE_2020,SCOPE_3,spend_based,Supporting and auxiliary transport services; travel agency services (63),CY,2020,0.60195603,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,supporting_and_auxiliary,Supporting and auxiliary transport services; travel agency services (63)
EXIOBASE_2020,SCOPE_3,spend_based,Post and telecommunication services (64),CY,2020,0.26317398,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,post_and_telecommunication,Post and telecommunication services (64)
EXIOBASE_2020,SCOPE_3,spend_based,"Financial intermediation services, except insurance and pension funding services (65)",CY,2020,0.21943816,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,financial_intermediation_servi,"Financial intermediation services, except insurance and pension funding services (65)"
EXIOBASE_2020,SCOPE_3,spend_based,"Insurance and pension funding services, except compulsory social security services (66)",CY,2020,0.59023474,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,insurance_and_pension,"Insurance and pension funding services, except compulsory social security services (66)"
EXIOBASE_2020,SCOPE_3,spend_based,Services auxiliary to financial intermediation (67),CY,2020,0.20642082,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,services_auxiliary_to,Services auxiliary to financial intermediation (67)
EXIOBASE_2020,SCOPE_3,spend_based,Real estate services (70),CY,2020,0.36560046,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,real_estate_services,Real estate services (70)
EXIOBASE_2020,SCOPE_3,spend_based,Renting services of machinery and equipment without operator and of personal and household goods (71),CY,2020,0.44217262,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,renting_services_of,Renting services of machinery and equipment without operator and of personal and household goods (71)
EXIOBASE_2020,SCOPE_3,spend_based,Computer and related services (72),CY,2020,0.17351472,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,computer_and_related,Computer and related services (72)
EXIOBASE_2020,SCOPE_3,spend_based,Research and development services (73),CY,2020,0.56632495,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,research_and_development,Research and development services (73)
EXIOBASE_2020,SCOPE_3,spend_based,Other business services (74),CY,2020,0.15102308,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_business_services,Other business services (74)
EXIOBASE_2020,SCOPE_3,spend_based,Public administration and defence services; compulsory social security services (75),CY,2020,0.14078952,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,public_administration_and,Public administration and defence services; compulsory social security services (75)
EXIOBASE_2020,SCOPE_3,spend_based,Education services (80),CY,2020,0.10141208,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,education_services_80,Education services (80)
EXIOBASE_2020,SCOPE_3,spend_based,Health and social work services (85),CY,2020,0.2947211,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,health_and_social,Health and social work services (85)
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: incineration,CY,2020,0.33532506,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Paper waste for treatment: incineration,CY,2020,0.40170169,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_waste_for,Paper waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Plastic waste for treatment: incineration,CY,2020,0.26665576,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,plastic_waste_for,Plastic waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Intert/metal waste for treatment: incineration,CY,2020,0.49288248,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,intert/metal_waste_for,Intert/metal waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Textiles waste for treatment: incineration,CY,2020,0.24932277,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,textiles_waste_for,Textiles waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Wood waste for treatment: incineration,CY,2020,0.40690588,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wood_waste_for,Wood waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Oil/hazardous waste for treatment: incineration,CY,2020,0.48464725,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,oil/hazardous_waste_for,Oil/hazardous waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: biogasification and land application,CY,2020,1.78994208,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Paper waste for treatment: biogasification and land application,CY,2020,0.40269045,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_waste_for,Paper waste for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Sewage sludge for treatment: biogasification and land application,CY,2020,0.19565266,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sewage_sludge_for,Sewage sludge for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: composting and land application,CY,2020,0.56723228,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: composting and land application
EXIOBASE_2020,SCOPE_3,spend_based,Paper and wood waste for treatment: composting and land application,CY,2020,0.15118086,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_and_wood,Paper and wood waste for treatment: composting and land application
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: waste water treatment,CY,2020,0.42121623,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: waste water treatment
EXIOBASE_2020,SCOPE_3,spend_based,Other waste for treatment: waste water treatment,CY,2020,0.49065013,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_waste_for,Other waste for treatment: waste water treatment
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: landfill,CY,2020,8.63408383,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Paper for treatment: landfill,CY,2020,1.18419053,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_for_treatment:,Paper for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Plastic waste for treatment: landfill,CY,2020,0.72639824,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,plastic_waste_for,Plastic waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Inert/metal/hazardous waste for treatment: landfill,CY,2020,1.26238074,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,inert/metal/hazardous_waste_fo,Inert/metal/hazardous waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Textiles waste for treatment: landfill,CY,2020,1.2835485,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,textiles_waste_for,Textiles waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Wood waste for treatment: landfill,CY,2020,1.61621349,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wood_waste_for,Wood waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Membership organisation services n.e.c. (91),CY,2020,0.24863227,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,membership_organisation_servic,Membership organisation services n.e.c. (91)
EXIOBASE_2020,SCOPE_3,spend_based,"Recreational, cultural and sporting services (92)",CY,2020,0.24647335,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,recreational_cultural_and,"Recreational, cultural and sporting services (92)"
EXIOBASE_2020,SCOPE_3,spend_based,Other services (93),CY,2020,0.24633784,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_services_93,Other services (93)
EXIOBASE_2020,SCOPE_3,spend_based,Private households with employed persons (95),CY,2020,0.0,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,private_households_with,Private households with employed persons (95)
EXIOBASE_2020,SCOPE_3,spend_based,Paddy rice,CZ,2020,0.49113904,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paddy_rice,Paddy rice
EXIOBASE_2020,SCOPE_3,spend_based,Wheat,CZ,2020,1.03085686,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wheat,Wheat
EXIOBASE_2020,SCOPE_3,spend_based,Cereal grains nec,CZ,2020,0.9839844,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,cereal_grains_nec,Cereal grains nec
EXIOBASE_2020,SCOPE_3,spend_based,"Vegetables, fruit, nuts",CZ,2020,0.73265387,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,vegetables_fruit_nuts,"Vegetables, fruit, nuts"
EXIOBASE_2020,SCOPE_3,spend_based,Oil seeds,CZ,2020,1.09189768,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,oil_seeds,Oil seeds
EXIOBASE_2020,SCOPE_3,spend_based,"Sugar cane, sugar beet",CZ,2020,0.78573193,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sugar_cane_sugar,"Sugar cane, sugar beet"
EXIOBASE_2020,SCOPE_3,spend_based,Plant-based fibers,CZ,2020,0.63588707,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,plant-based_fibers,Plant-based fibers
EXIOBASE_2020,SCOPE_3,spend_based,Crops nec,CZ,2020,0.678059,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,crops_nec,Crops nec
EXIOBASE_2020,SCOPE_3,spend_based,Cattle,CZ,2020,5.52934867,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,cattle,Cattle
EXIOBASE_2020,SCOPE_3,spend_based,Pigs,CZ,2020,1.11547215,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,pigs,Pigs
EXIOBASE_2020,SCOPE_3,spend_based,Poultry,CZ,2020,1.02194584,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,poultry,Poultry
EXIOBASE_2020,SCOPE_3,spend_based,Meat animals nec,CZ,2020,1.23996768,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,meat_animals_nec,Meat animals nec
EXIOBASE_2020,SCOPE_3,spend_based,Animal products nec,CZ,2020,2.62791885,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,animal_products_nec,Animal products nec
EXIOBASE_2020,SCOPE_3,spend_based,Raw milk,CZ,2020,2.53916031,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,raw_milk,Raw milk
EXIOBASE_2020,SCOPE_3,spend_based,"Wool, silk-worm cocoons",CZ,2020,0.82384881,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wool_silk-worm_cocoons,"Wool, silk-worm cocoons"
EXIOBASE_2020,SCOPE_3,spend_based,"Products of forestry, logging and related services (02)",CZ,2020,0.58534212,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,products_of_forestry,"Products of forestry, logging and related services (02)"
EXIOBASE_2020,SCOPE_3,spend_based,Fish and other fishing products; services incidental of fishing (05),CZ,2020,0.48796118,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,fish_and_other,Fish and other fishing products; services incidental of fishing (05)
EXIOBASE_2020,SCOPE_3,spend_based,Anthracite,CZ,2020,1.10461369,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,anthracite,Anthracite
EXIOBASE_2020,SCOPE_3,spend_based,Coking Coal,CZ,2020,3.03566308,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,coking_coal,Coking Coal
EXIOBASE_2020,SCOPE_3,spend_based,Other Bituminous Coal,CZ,2020,3.00477571,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_bituminous_coal,Other Bituminous Coal
EXIOBASE_2020,SCOPE_3,spend_based,Sub-Bituminous Coal,CZ,2020,0.33958282,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sub-bituminous_coal,Sub-Bituminous Coal
EXIOBASE_2020,SCOPE_3,spend_based,Patent Fuel,CZ,2020,7.67505802,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,patent_fuel,Patent Fuel
EXIOBASE_2020,SCOPE_3,spend_based,Lignite/Brown Coal,CZ,2020,3.0394456,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,lignite/brown_coal,Lignite/Brown Coal
EXIOBASE_2020,SCOPE_3,spend_based,BKB/Peat Briquettes,CZ,2020,1.86040295,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,bkb/peat_briquettes,BKB/Peat Briquettes
EXIOBASE_2020,SCOPE_3,spend_based,Peat,CZ,2020,0.43221749,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,peat,Peat
EXIOBASE_2020,SCOPE_3,spend_based,"Crude petroleum and services related to crude oil extraction, excluding surveying",CZ,2020,2.80722547,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,crude_petroleum_and,"Crude petroleum and services related to crude oil extraction, excluding surveying"
EXIOBASE_2020,SCOPE_3,spend_based,"Natural gas and services related to natural gas extraction, excluding surveying",CZ,2020,0.98727578,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,natural_gas_and,"Natural gas and services related to natural gas extraction, excluding surveying"
EXIOBASE_2020,SCOPE_3,spend_based,Natural Gas Liquids,CZ,2020,4.32831937,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,natural_gas_liquids,Natural Gas Liquids
EXIOBASE_2020,SCOPE_3,spend_based,Other Hydrocarbons,CZ,2020,4.28166227,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_hydrocarbons,Other Hydrocarbons
EXIOBASE_2020,SCOPE_3,spend_based,Uranium and thorium ores (12),CZ,2020,2.55259391,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,uranium_and_thorium,Uranium and thorium ores (12)
EXIOBASE_2020,SCOPE_3,spend_based,Iron ores,CZ,2020,1.0012976,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,iron_ores,Iron ores
EXIOBASE_2020,SCOPE_3,spend_based,Copper ores and concentrates,CZ,2020,4.72988323,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,copper_ores_and,Copper ores and concentrates
EXIOBASE_2020,SCOPE_3,spend_based,Nickel ores and concentrates,CZ,2020,0.20895524,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,nickel_ores_and,Nickel ores and concentrates
EXIOBASE_2020,SCOPE_3,spend_based,Aluminium ores and concentrates,CZ,2020,0.2353742,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,aluminium_ores_and,Aluminium ores and concentrates
EXIOBASE_2020,SCOPE_3,spend_based,Precious metal ores and concentrates,CZ,2020,1.18473598,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,precious_metal_ores,Precious metal ores and concentrates
EXIOBASE_2020,SCOPE_3,spend_based,"Lead, zinc and tin ores and concentrates",CZ,2020,2.23039928,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,lead_zinc_and,"Lead, zinc and tin ores and concentrates"
EXIOBASE_2020,SCOPE_3,spend_based,Other non-ferrous metal ores and concentrates,CZ,2020,0.56957101,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_non-ferrous_metal,Other non-ferrous metal ores and concentrates
EXIOBASE_2020,SCOPE_3,spend_based,Stone,CZ,2020,0.77382702,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,stone,Stone
EXIOBASE_2020,SCOPE_3,spend_based,Sand and clay,CZ,2020,0.64362753,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sand_and_clay,Sand and clay
